Time (s), X (m/s2), Y (m/s2), Z (m/s2), R (m/s2), Theta (deg), Phi (deg)
0.3424594,0.171090,9.729815,-0.252215,9.734588,91.484650,88.992615
0.3474219,0.149561,9.722383,-0.267557,9.727214,91.576180,89.118683
0.3523859,0.155642,9.709024,-0.213170,9.712611,91.257614,89.081589
0.3573469,0.212528,9.740628,-0.172507,9.744473,91.014366,88.750076
0.3623109,0.183271,9.750109,-0.221042,9.754335,91.298485,88.923149
0.3672750,0.212347,9.723629,-0.253498,9.729250,91.493027,88.748962
0.3722375,0.266283,9.750548,-0.181586,9.755874,91.066505,88.435669
0.3772000,0.241441,9.725430,-0.214003,9.730780,91.260178,88.577881
0.3821625,0.228838,9.706668,-0.231347,9.712121,91.364937,88.649483
0.3871265,0.177008,9.772202,-0.200902,9.775870,91.177559,88.962288
0.3920890,0.261830,9.702253,-0.260633,9.709285,91.538216,88.454163
0.3970531,0.240646,9.726769,-0.224921,9.732346,91.324265,88.582756
0.4020172,0.240081,9.754485,-0.116655,9.758137,90.684967,88.590103
0.4069781,0.221397,9.711744,-0.077419,9.714577,90.456612,88.694069
0.4119422,0.231644,9.683291,-0.139716,9.687070,90.826401,88.629631
0.4169047,0.210948,9.658621,-0.197608,9.662945,91.171783,88.748833
0.4218687,0.159013,9.713870,-0.205825,9.717351,91.213684,89.062164
0.4268328,0.152559,9.730505,-0.207951,9.733922,91.224129,89.101768
0.4317953,0.178818,9.740973,-0.161685,9.743955,90.950775,88.948318
0.4367578,0.258296,9.734978,-0.199705,9.740451,91.174797,88.480141
0.4417219,0.222134,9.782114,-0.206323,9.786812,91.207985,88.699142
0.4466844,0.292677,9.698815,-0.145941,9.704328,90.861687,88.271538
0.4516469,0.301698,9.714569,-0.126931,9.720081,90.748222,88.221176
0.4566109,0.247963,9.759706,-0.135311,9.763793,90.794052,88.544609
0.4615734,0.253527,9.686451,-0.235034,9.692618,91.389488,88.500717
0.4665375,0.213094,9.719903,-0.198039,9.724256,91.166931,88.744080
0.4715000,0.161599,9.761936,-0.230973,9.766006,91.355217,89.051613
0.4764625,0.205796,9.729337,-0.235168,9.734354,91.384315,88.788254
0.4814265,0.148144,9.765241,-0.304150,9.771099,91.783760,89.130859
0.4863890,0.156744,9.788378,-0.316504,9.794747,91.851761,89.082588
0.4913531,0.135196,9.727948,-0.336663,9.734711,91.981903,89.203773
0.4963156,0.109425,9.717461,-0.422998,9.727278,92.492332,89.354843
0.5012797,0.131547,9.742591,-0.385773,9.751113,92.267326,89.226425
0.5062422,0.142005,9.727345,-0.404017,9.736767,92.378113,89.163628
0.5112062,0.167881,9.705174,-0.326138,9.712104,91.924385,89.008987
0.5161687,0.064959,9.766983,-0.358929,9.773792,92.104584,89.618935
0.5211313,0.059817,9.721168,-0.384480,9.728951,92.264870,89.647446
0.5260953,0.036191,9.735456,-0.326425,9.740994,91.920372,89.787010
0.5310593,0.014145,9.758365,-0.324711,9.763776,91.905823,89.916946
0.5360219,0.077984,9.717232,-0.323916,9.722941,91.909142,89.540192
0.5409844,0.107069,9.744889,-0.305424,9.750262,91.795067,89.370506
0.5459484,0.076002,9.778667,-0.270899,9.782714,91.586815,89.554695
0.5509109,0.134094,9.760969,-0.340168,9.767816,91.995750,89.212929
0.5558750,0.069920,9.725831,-0.367175,9.733011,92.161980,89.588097
0.5608375,0.075092,9.729710,-0.312233,9.735008,91.837975,89.557816
0.5658015,0.075322,9.701219,-0.255002,9.704862,91.505661,89.555153
0.5707640,0.085760,9.740321,-0.303642,9.745430,91.785477,89.495544
0.5757281,0.111656,9.712109,-0.280782,9.716808,91.655884,89.341324
0.5806891,0.114931,9.759484,-0.281520,9.764220,91.652168,89.325294
0.5856546,0.103889,9.780094,-0.323438,9.785993,91.894035,89.391396
0.5906156,0.101840,9.727996,-0.339785,9.734461,92.000336,89.400208
0.5955797,0.139553,9.787535,-0.273992,9.792364,91.603355,89.183121
0.6005437,0.133673,9.788090,-0.384509,9.796552,92.249405,89.217575
0.6055062,0.172229,9.785533,-0.377393,9.794322,92.208260,88.991676
0.6104687,0.129565,9.766265,-0.300061,9.771732,91.759659,89.239929
0.6154328,0.179651,9.762089,-0.332421,9.769399,91.949966,88.945709
0.6203953,0.219405,9.701592,-0.273332,9.707922,91.613403,88.704460
0.6253578,0.258679,9.716647,-0.234191,9.722911,91.380188,88.475014
0.6303219,0.328063,9.730467,-0.217815,9.738432,91.281616,88.069000
0.6352843,0.289114,9.704877,-0.258133,9.712613,91.522934,88.293625
0.6402484,0.308708,9.760845,-0.269348,9.769440,91.579872,88.188499
0.6452109,0.338119,9.736558,-0.294640,9.746881,91.732269,88.011108
0.6501750,0.366294,9.689545,-0.253776,9.699786,91.499199,87.835083
0.6551375,0.318946,9.736625,-0.296096,9.746346,91.740921,88.123810
0.6600999,0.306812,9.685235,-0.305749,9.694916,91.807243,88.185570
0.6650640,0.411822,9.686863,-0.345004,9.701749,92.037926,87.565628
0.6700265,0.417472,9.728082,-0.297571,9.741581,91.750450,87.542709
0.6749907,0.410960,9.715229,-0.310988,9.728889,91.831795,87.577797
0.6799532,0.416007,9.716696,-0.264464,9.729192,91.557632,87.548454
0.6849172,0.435467,9.749544,-0.298423,9.763826,91.751465,87.442566
0.6898797,0.401249,9.730447,-0.286950,9.742943,91.687721,87.638664
0.6948422,0.395924,9.675160,-0.312846,9.688310,91.850464,87.656662
0.6998063,0.397926,9.705298,-0.411726,9.722175,92.427155,87.652138
0.7047688,0.362377,9.690416,-0.341404,9.703197,92.016350,87.858398
0.7097328,0.432450,9.689210,-0.408700,9.707463,92.412956,87.444466
0.7146953,0.454582,9.726263,-0.381990,9.744370,92.246635,87.324081
0.7196594,0.507523,9.740015,-0.402705,9.761539,92.364365,87.017189
0.7246219,0.542938,9.756966,-0.412128,9.780747,92.414970,86.814995
0.7295859,0.498473,9.703441,-0.406947,9.724754,92.398331,87.059258
0.7345484,0.513844,9.708852,-0.417348,9.731394,92.457985,86.970428
0.7395109,0.656998,9.728024,-0.320057,9.755437,91.880104,86.136307
0.7444750,0.569322,9.745013,-0.397648,9.769726,92.332703,86.656471
0.7494375,0.446126,9.755203,-0.471303,9.776766,92.763100,87.381569
0.7544015,0.371733,9.745176,-0.397169,9.760347,92.332130,87.815491
0.7593640,0.346594,9.674356,-0.427059,9.689978,92.525970,87.948196
0.7643266,0.395838,9.703794,-0.346518,9.718044,92.043434,87.664078
0.7692906,0.344890,9.778677,-0.321886,9.790050,91.884163,87.980042
0.7742547,0.446021,9.703594,-0.364359,9.720671,92.148117,87.368279
0.7792172,0.569399,9.734221,-0.367529,9.757784,92.158569,86.652328
0.7841797,0.499181,9.661610,-0.379941,9.681954,92.248985,87.042358
0.7891422,0.430430,9.677574,-0.429798,9.696671,92.540421,87.453331
0.7941062,0.462512,9.777786,-0.340139,9.794627,91.990120,87.291794
0.7990687,0.407886,9.704293,-0.345953,9.719021,92.039894,87.593193
0.8040328,0.371666,9.686940,-0.345684,9.700229,92.042267,87.802765
0.8089953,0.463489,9.698279,-0.237543,9.712254,91.401482,87.263870
0.8139594,0.483610,9.674614,-0.227957,9.689375,91.348091,87.138313
0.8189218,0.455262,9.712089,-0.267260,9.726425,91.574554,87.316177
0.8238859,0.483619,9.731884,-0.264396,9.747479,91.554314,87.155067
0.8288484,0.425507,9.610307,-0.145520,9.620823,90.866661,87.464821
0.8338109,0.470585,9.687611,-0.241968,9.702051,91.429092,87.218987
0.8387750,0.458988,9.725382,-0.205394,9.738373,91.208527,87.297943
0.8437374,0.355395,9.662087,-0.172162,9.670154,91.020119,87.893471
0.8487000,0.410261,9.683569,-0.234057,9.695081,91.383362,87.574020
0.8536640,0.476044,9.698777,-0.290149,9.714787,91.711487,87.190010
0.8586281,0.529109,9.701852,-0.267882,9.719961,91.579277,86.878357
0.8635907,0.536809,9.697341,-0.229910,9.714909,91.356071,86.831551
0.8685531,0.590324,9.705078,-0.371963,9.730127,92.190834,86.519196
0.8735172,0.661413,9.724577,-0.295770,9.751531,91.738083,86.109047
0.8784797,0.610512,9.743443,-0.388857,9.770293,92.280968,86.414604
0.8834438,0.594758,9.716054,-0.376139,9.741505,92.212852,86.497070
0.8884062,0.558127,9.728809,-0.347772,9.751010,92.043900,86.716629
0.8933687,0.490945,9.731674,-0.359149,9.750667,92.110870,87.111977
0.8983328,0.409207,9.695454,-0.356698,9.710639,92.105103,87.583206
0.9032969,0.430123,9.651304,-0.358604,9.667537,92.125793,87.448227
0.9082594,0.486128,9.649438,-0.369875,9.668753,92.192368,87.115936
0.9132218,0.419311,9.693386,-0.367500,9.709408,92.169159,87.523079
0.9181843,0.447773,9.729403,-0.337468,9.745546,91.984428,87.364952
0.9231484,0.470307,9.695090,-0.394756,9.714515,92.328896,87.222771
0.9281109,0.431588,9.730198,-0.439547,9.749678,92.583954,87.460281
0.9330750,0.385141,9.719961,-0.381435,9.735064,92.245514,87.730919
0.9380375,0.344688,9.651420,-0.233186,9.660388,91.383156,87.954620
0.9430015,0.454668,9.685465,-0.322681,9.701499,91.906059,87.312317
0.9479640,0.424588,9.731290,-0.276626,9.744475,91.626732,87.501701
0.9529266,0.362951,9.714867,-0.201889,9.723741,91.189690,87.860405
0.9578906,0.451135,9.678752,-0.276856,9.693214,91.636696,87.331329
0.9628531,0.505943,9.700386,-0.314301,9.718655,91.853271,87.014328
0.9678172,0.446432,9.700587,-0.215153,9.713238,91.269234,87.365044
0.9727797,0.388493,9.670689,-0.202827,9.680614,91.200546,87.699539
0.9777437,0.463182,9.693883,-0.274002,9.708810,91.617218,87.264435
0.9827062,0.454113,9.720507,-0.271914,9.734906,91.600586,87.325256
0.9876687,0.467511,9.714723,-0.371254,9.733048,92.186005,87.244827
0.9926328,0.412502,9.717088,-0.391921,9.733732,92.307594,87.569183
0.9975953,0.414810,9.768373,-0.337649,9.783005,91.977890,87.568420
1.0025593,0.408767,9.681854,-0.333005,9.696199,91.968147,87.582413
1.0075219,0.328484,9.685225,-0.296249,9.695321,91.750992,88.057495
1.0124843,0.388646,9.718725,-0.343884,9.732571,92.024872,87.709999
1.0174484,0.299486,9.665124,-0.383407,9.677361,92.270599,88.225189
1.0224109,0.275170,9.732190,-0.354878,9.742545,92.087494,88.380440
1.0273750,0.264291,9.758776,-0.315403,9.767447,91.850471,88.448669
1.0323374,0.279106,9.716915,-0.329021,9.726490,91.938530,88.354698
1.0373015,0.288856,9.738760,-0.267471,9.746714,91.572517,88.301079
1.0422938,0.319530,9.687821,-0.262108,9.696632,91.548943,88.110916
1.0472265,0.355223,9.655107,-0.228033,9.664330,91.352043,87.892967
1.0521907,0.331788,9.727220,-0.267212,9.736544,91.572639,88.046440
1.0571531,0.332966,9.732889,-0.326042,9.744040,91.917511,88.040649
1.0621171,0.283186,9.707243,-0.282535,9.715482,91.666451,88.329002
1.0670797,0.262309,9.744133,-0.339651,9.753579,91.995628,88.457993
1.0720438,0.301871,9.709148,-0.254973,9.717186,91.503578,88.219170
1.0770062,0.351919,9.668303,-0.324903,9.680160,91.923424,87.915398
1.0819688,0.359839,9.733981,-0.281290,9.744691,91.654129,87.882896
1.0869328,0.351565,9.708536,-0.236518,9.717778,91.394646,87.926117
1.0918952,0.349486,9.702770,-0.254245,9.712391,91.500023,87.937141
1.0968593,0.291614,9.736979,-0.251113,9.744580,91.476646,88.284554
1.1018218,0.255768,9.744439,-0.298155,9.752354,91.751953,88.496468
1.1067859,0.249581,9.670669,-0.304150,9.678669,91.800804,88.521637
1.1117485,0.207644,9.685409,-0.244266,9.690713,91.444359,88.771828
1.1167109,0.187064,9.744085,-0.271608,9.749664,91.596359,88.900192
1.1216750,0.205154,9.700692,-0.377872,9.710217,92.230225,88.788467
1.1266375,0.216618,9.713103,-0.325180,9.720959,91.916985,88.722427
1.1316015,0.175859,9.762961,-0.395790,9.772563,92.321121,88.968048
1.1365640,0.179852,9.813517,-0.349515,9.821385,92.039421,88.950058
1.1415280,0.219251,9.780668,-0.347169,9.789284,92.032372,88.715828
1.1464906,0.180197,9.750913,-0.272508,9.756384,91.600548,88.941292
1.1514750,0.170122,9.737888,-0.347418,9.745568,92.042961,88.999138
1.1564171,0.220429,9.750118,-0.338176,9.758471,91.985962,88.704887
1.1613797,0.192034,9.708766,-0.247618,9.713822,91.460701,88.866867
1.1663438,0.163064,9.747207,-0.319990,9.753821,91.880020,89.041573
1.1713063,0.204647,9.749257,-0.225610,9.754014,91.325371,88.797478
1.1762702,0.221263,9.705184,-0.213841,9.710061,91.261902,88.693977
1.1812327,0.174394,9.764857,-0.235724,9.769258,91.382629,88.976845
1.1861953,0.181002,9.720689,-0.197502,9.724380,91.163757,88.933258
1.1911594,0.199236,9.708210,-0.235647,9.713113,91.390175,88.824318
1.1961218,0.185091,9.775258,-0.299534,9.781597,91.754799,88.915253
1.2010859,0.181193,9.761496,-0.213860,9.765519,91.254845,88.936600
1.2060484,0.216091,9.699936,-0.218706,9.704807,91.291313,88.723801
1.2110125,0.250635,9.662702,-0.244687,9.669048,91.450096,88.514175
1.2159750,0.217461,9.729825,-0.228790,9.734943,91.346687,88.719658
1.2209375,0.190071,9.711754,-0.209263,9.715867,91.234146,88.878792
1.2259015,0.162461,9.710901,-0.218026,9.714707,91.285988,89.041542
1.2308639,0.177516,9.760423,-0.138988,9.763026,90.815704,88.958061
1.2358280,0.184947,9.722011,-0.200299,9.725832,91.180061,88.910164
1.2407906,0.172804,9.741183,-0.278091,9.746684,91.634979,88.983704
1.2457546,0.112125,9.734815,-0.177391,9.737077,91.043877,89.340096
1.2507172,0.067842,9.769492,-0.181145,9.771407,91.062225,89.602127
1.2556797,0.080943,9.700099,-0.176108,9.702035,91.040070,89.521904
1.2606437,0.102644,9.707195,-0.184267,9.709486,91.087425,89.394173
1.2656063,0.096438,9.744181,-0.216168,9.747055,91.270798,89.432961
1.2705703,0.077888,9.719731,-0.297647,9.724600,91.753960,89.540878
1.2755327,0.105019,9.734450,-0.262060,9.738544,91.541992,89.381897
1.2804968,0.128588,9.742160,-0.296029,9.747504,91.740326,89.243790
1.2854593,0.093307,9.702187,-0.227200,9.705295,91.341415,89.448997
1.2904218,0.069681,9.748059,-0.182869,9.750023,91.074692,89.590446
1.2953860,0.083759,9.750722,-0.249121,9.754264,91.463478,89.507843
1.3003484,0.094092,9.706170,-0.276329,9.710559,91.630661,89.444588
1.3053125,0.151936,9.761965,-0.293472,9.767557,91.721741,89.108315
1.3102750,0.138931,9.765422,-0.261064,9.769898,91.531197,89.184921
1.3152390,0.187255,9.718132,-0.171473,9.721449,91.010666,88.896126
1.3202015,0.190138,9.705950,-0.213352,9.710156,91.259010,88.877731
1.3251640,0.183664,9.717519,-0.295598,9.723748,91.742035,88.917221
1.3301281,0.250290,9.727670,-0.289153,9.735185,91.702042,88.526123
1.3350906,0.156112,9.770785,-0.230418,9.774749,91.350746,89.084641
1.3400546,0.207922,9.730965,-0.224988,9.735785,91.324188,88.775948
1.3450172,0.271828,9.691748,-0.324788,9.700997,91.918610,88.393425
1.3499813,0.353968,9.673303,-0.260125,9.683271,91.539345,87.904350
1.3549438,0.394354,9.736472,-0.242303,9.747467,91.424408,87.680634
1.3599063,0.348155,9.698096,-0.324117,9.709755,91.912926,87.944000
1.3648702,0.422241,9.723619,-0.402992,9.741122,92.371017,87.513535
1.3698328,0.403021,9.710193,-0.454400,9.729170,92.676971,87.623306
1.3747969,0.490160,9.718487,-0.512254,9.744313,93.013397,87.112686
1.3797593,0.422567,9.733302,-0.486502,9.754610,92.858757,87.514091
1.3847219,0.460127,9.734555,-0.413000,9.754171,92.426674,87.293793
1.3896859,0.535094,9.750578,-0.368037,9.772182,92.158363,86.858856
1.3946484,0.485439,9.704149,-0.339172,9.722201,91.999245,87.136230
1.3996125,0.566439,9.710423,-0.374309,9.734129,92.203758,86.661537
1.4045750,0.522731,9.709809,-0.385304,9.731501,92.269135,86.918434
1.4095376,0.505646,9.699658,-0.402264,9.721156,92.371590,87.015854
1.4145014,0.484902,9.701153,-0.395474,9.721312,92.331505,87.138512
1.4194640,0.471246,9.721244,-0.392247,9.740560,92.307892,87.224709
1.4244281,0.492468,9.703537,-0.356516,9.722565,92.101448,87.094650
1.4293905,0.552486,9.717270,-0.401220,9.741230,92.360558,86.745888
1.4343547,0.569657,9.681127,-0.430276,9.707413,92.540443,86.632484
1.4393172,0.592460,9.704906,-0.437488,9.732811,92.576302,86.506577
1.4442812,0.547161,9.724701,-0.421265,9.749187,92.476532,86.779640
1.4492438,0.505818,9.743348,-0.452964,9.766978,92.658165,87.028206
1.4542061,0.463527,9.718256,-0.439010,9.739203,92.583572,87.269257
1.4591702,0.460213,9.733464,-0.354237,9.750774,92.081963,87.292984
1.4641328,0.435170,9.664310,-0.377508,9.681466,92.234695,87.421791
1.4690968,0.429098,9.671215,-0.399822,9.688983,92.365021,87.459534
1.4740593,0.465672,9.735964,-0.422873,9.756263,92.484192,87.261627
1.4790218,0.407560,9.715479,-0.407120,9.732543,92.397423,87.597878
1.4839844,0.420767,9.731367,-0.455454,9.751102,92.677139,87.524178
1.4889485,0.365911,9.695683,-0.441328,9.712618,92.604340,87.838707
1.4939125,0.374472,9.712740,-0.448041,9.730277,92.639183,87.792068
1.4988750,0.389077,9.718630,-0.453452,9.736979,92.669235,87.707436
1.5038373,0.403251,9.690695,-0.404639,9.707519,92.388954,87.617172
1.5088015,0.320028,9.720861,-0.461621,9.737077,92.717331,88.114403
1.5137640,0.276233,9.754820,-0.453529,9.769263,92.660858,88.377953
1.5187280,0.320823,9.707233,-0.444938,9.722719,92.622932,88.107071
1.5236906,0.305356,9.684661,-0.409121,9.698107,92.417778,88.194069
1.5286547,0.336481,9.676674,-0.398663,9.690726,92.357735,88.008492
1.5336171,0.339957,9.744488,-0.430142,9.759899,92.525978,88.001923
1.5385813,0.345751,9.732258,-0.446088,9.748610,92.622719,87.965347
1.5435438,0.294516,9.665257,-0.393358,9.677741,92.329468,88.254646
1.5485061,0.308766,9.651362,-0.317414,9.661516,91.882698,88.167625
1.5534703,0.297714,9.679134,-0.325334,9.689175,91.924187,88.238235
1.5584327,0.263803,9.685216,-0.357426,9.695398,92.112717,88.439781
1.5633968,0.285849,9.678378,-0.383522,9.690191,92.268265,88.308273
1.5683594,0.281491,9.675179,-0.286806,9.683522,91.697235,88.333496
1.5733234,0.344363,9.639410,-0.321465,9.650914,91.908829,87.954010
1.5782859,0.325334,9.703269,-0.364685,9.715569,92.151169,88.079689
1.5832484,0.303977,9.706860,-0.250424,9.714846,91.477104,88.206329
1.5882125,0.299294,9.727450,-0.254082,9.735370,91.495529,88.237679
1.5931751,0.330543,9.724222,-0.338358,9.735720,91.991676,88.053162
1.5981389,0.287189,9.705481,-0.321838,9.715061,91.898430,88.305092
1.6031015,0.386673,9.717893,-0.360145,9.732248,92.120735,87.721413
1.6080656,0.337132,9.684900,-0.338933,9.696692,92.003090,88.006332
1.6130280,0.322451,9.740235,-0.281031,9.749622,91.651772,88.103912
1.6179906,0.325334,9.737668,-0.306822,9.747931,91.803719,88.086472
1.6229547,0.301851,9.752398,-0.267691,9.760739,91.571548,88.227173
1.6279172,0.307320,9.738847,-0.251305,9.746935,91.477417,88.192574
1.6328813,0.262711,9.702627,-0.321378,9.711502,91.896408,88.449020
1.6378436,0.327058,9.730725,-0.309513,9.741138,91.820808,88.074966
1.6428077,0.330266,9.757789,-0.242236,9.766381,91.421257,88.061485
1.6477703,0.351143,9.734671,-0.268926,9.744713,91.581398,87.934158
1.6527327,0.273341,9.761103,-0.352321,9.771283,92.066353,88.395958
1.6576968,0.306075,9.732104,-0.342869,9.742951,92.016739,88.198639
1.6626593,0.284920,9.692992,-0.294966,9.701664,91.742264,88.316307
1.6676234,0.345943,9.708459,-0.276885,9.718566,91.632591,87.959236
1.6725860,0.343223,9.711332,-0.290915,9.721749,91.714783,87.975861
1.6775484,0.347456,9.664493,-0.373515,9.677947,92.211845,87.941002
1.6825125,0.367548,9.717825,-0.296699,9.729298,91.747528,87.833984
1.6874748,0.281855,9.746555,-0.294669,9.755081,91.730980,88.343559
1.6924390,0.369569,9.730639,-0.325985,9.743109,91.917358,87.824959
1.6974015,0.293031,9.725994,-0.331434,9.736051,91.950836,88.274277
1.7023655,0.307779,9.755089,-0.331453,9.765570,91.945053,88.192879
1.7073281,0.379203,9.785629,-0.305950,9.797751,91.789444,87.780838
1.7122906,0.362051,9.768314,-0.359724,9.781638,92.107552,87.877373
1.7172546,0.375353,9.679776,-0.362626,9.693836,92.143814,87.779350
1.7222172,0.331041,9.705969,-0.322135,9.716953,91.899811,88.046570
1.7271813,0.376033,9.740886,-0.349295,9.754397,92.052139,87.789276
1.7321436,0.343261,9.626702,-0.345225,9.639005,92.052513,87.957855
1.7371078,0.347437,9.751383,-0.299515,9.762166,91.758179,87.959442
1.7420702,0.303834,9.739641,-0.345589,9.750505,92.031166,88.213203
1.7470328,0.305787,9.691383,-0.267365,9.699892,91.579483,88.192772
1.7519952,0.348883,9.724567,-0.289804,9.735138,91.705879,87.945313
1.7569593,0.402561,9.666963,-0.306391,9.680191,91.813789,87.615410
1.7619219,0.343932,9.749888,-0.319013,9.761167,91.872864,87.979706
1.7668859,0.325669,9.757809,-0.294353,9.767678,91.726891,88.088448
1.7718500,0.358958,9.679432,-0.336845,9.691940,91.991722,87.876183
1.7768124,0.432987,9.708353,-0.431349,9.727572,92.541496,87.446335
1.7817749,0.507274,9.637054,-0.319808,9.655694,91.898048,86.986855
1.7867390,0.430535,9.753978,-0.319224,9.768692,91.872658,87.472641
1.7917014,0.320105,9.782248,-0.296316,9.791969,91.734100,88.125778
1.7966655,0.265546,9.730573,-0.239736,9.737146,91.410812,88.436798
1.8016281,0.214386,9.740915,-0.213505,9.745613,91.255325,88.739189
1.8065906,0.209454,9.694650,-0.299716,9.701543,91.770355,88.762306
1.8115547,0.234526,9.796393,-0.322078,9.804492,91.882507,88.628593
1.8165172,0.263946,9.670736,-0.257990,9.677776,91.527565,88.436600
1.8214811,0.292121,9.734221,-0.263084,9.742156,91.547447,88.281082
1.8264437,0.183166,9.786950,-0.172028,9.790175,91.006828,88.927818
1.8314061,0.248556,9.731175,-0.272403,9.738160,91.602928,88.536850
1.8363702,0.267940,9.736203,-0.290139,9.744210,91.706261,88.423622
1.8413343,0.303882,9.770536,-0.223274,9.777810,91.308449,88.218567
1.8462968,0.301487,9.724778,-0.360117,9.736113,92.119720,88.224289
1.8512594,0.277852,9.675295,-0.228474,9.681980,91.352180,88.355049
1.8562235,0.345052,9.730678,-0.192503,9.738696,91.132629,87.969131
