Keuwl Accelerometer Data File
2024-04-29 16:30:57
""
"Time (s), X (m/s2), Y (m/s2), Z (m/s2), R (m/s2), Theta (deg), Phi (deg)"
"0.2004696,-2.797950,9.667951,0.268050,10.068250,88.474419,106.140694"
"0.2051317,-2.763000,9.682051,0.295950,10.072927,88.316368,105.927338"
"0.2097945,-2.724000,9.711000,0.292050,10.090045,88.341377,105.669159"
"0.2144563,-2.688000,9.720000,0.334950,10.090388,88.097717,105.458420"
"0.2191176,-2.638050,9.703951,0.307950,10.060855,88.245972,105.208496"
"0.2237794,-2.583000,9.694051,0.310950,10.037091,88.224686,104.919937"
"0.2284413,-2.536950,9.708000,0.334950,10.039600,88.088089,104.645340"
"0.2331035,-2.502000,9.712951,0.330000,10.035453,88.115578,104.445030"
"0.2377643,-2.473050,9.718050,0.316050,10.032764,88.194778,104.277580"
"0.2424259,-2.455950,9.687000,0.331950,9.998993,88.097527,104.226471"
"0.2470874,-2.463000,9.679951,0.319950,9.993507,88.165314,104.275604"
"0.2517475,-2.482050,9.660001,0.328050,9.979169,88.116150,104.409927"
"0.2564092,-2.524950,9.646050,0.334950,9.976665,88.076027,104.668633"
"0.2610711,-2.560950,9.648001,0.339000,9.987858,88.054939,104.865700"
"0.2657332,-2.644950,9.670051,0.337050,10.030914,88.074432,105.297371"
"0.2703970,-2.695050,9.691951,0.280050,10.063580,88.405365,105.539703"
"0.2750585,-2.731050,9.694051,0.270000,10.075026,88.464348,105.733818"
"0.2797206,-2.782050,9.696000,0.253050,10.090405,88.562973,106.009644"
"0.2843831,-2.824950,9.670051,0.292050,10.078468,88.339470,106.284874"
"0.2890450,-2.848950,9.639001,0.277050,10.055029,88.421104,106.465828"
"0.2937077,-2.884950,9.619950,0.282000,10.047184,88.391632,106.693588"
"0.2983702,-2.913000,9.579000,0.289050,10.016305,88.346329,106.914658"
"0.3030336,-2.947050,9.627001,0.277050,10.071793,88.423737,107.020576"
"0.3076964,-2.989950,9.688951,0.271950,10.143448,88.463692,107.149902"
"0.3123575,-3.009000,9.736951,0.238950,10.194086,88.656860,107.172668"
"0.3170188,-2.973000,9.771001,0.232050,10.215920,88.698441,106.923309"
"0.3216822,-2.901000,9.756001,0.217050,10.180494,88.778351,106.560135"
"0.3263431,-2.809950,9.676950,0.229050,10.079268,88.697845,106.192009"
"0.3310049,-2.791050,9.601050,0.214950,10.000816,88.768433,106.209282"
"0.3356668,-2.728950,9.577050,0.186000,9.960003,88.929955,105.904732"
"0.3403292,-2.676000,9.555000,0.190950,9.924488,88.897545,105.645584"
"0.3449932,-2.676000,9.577050,0.177000,9.945461,88.980247,105.611320"
"0.3496555,-2.679000,9.615001,0.177000,9.982816,88.984062,105.569283"
"0.3543179,-2.727000,9.652950,0.169050,10.032176,89.034477,105.775215"
"0.3589819,-2.751000,9.676950,0.184050,10.062070,88.951920,105.869591"
"0.3636434,-2.763000,9.691951,0.181050,10.079725,88.970810,105.911896"
"0.3683050,-2.751000,9.694051,0.202950,10.078879,88.846207,105.843002"
"0.3729668,-2.734050,9.687000,0.202950,10.067482,88.844894,105.761139"
"0.3776298,-2.703000,9.684000,0.234000,10.056879,88.666740,105.595490"
"0.3822927,-2.674050,9.684000,0.246000,10.049423,88.597313,105.436462"
"0.3869536,-2.640000,9.670051,0.282000,10.027911,88.388542,105.270081"
"0.3916152,-2.632950,9.670051,0.298950,10.026548,88.291428,105.231201"
"0.3962773,-2.635950,9.687000,0.304050,10.043837,88.265259,105.222305"
"0.4009379,-2.614050,9.708000,0.334950,10.059360,88.091850,105.070457"
"0.4055998,-2.626050,9.699000,0.339000,10.053938,88.067726,105.149872"
"0.4102625,-2.638050,9.691951,0.351000,10.050692,87.998657,105.226448"
"0.4149241,-2.638050,9.684000,0.366000,10.043561,87.911606,105.238373"
"0.4195872,-2.632950,9.679951,0.370950,10.038500,87.882278,105.216347"
"0.4242477,-2.614050,9.663000,0.387000,10.017815,87.786049,105.137428"
"0.4289097,-2.619000,9.684000,0.379950,10.039092,87.831009,105.133400"
"0.4335721,-2.611950,9.652950,0.403950,10.008242,87.686813,105.140846"
"0.4382336,-2.604000,9.679951,0.367950,10.030835,87.897812,105.056671"
"0.4428957,-2.581050,9.667951,0.367950,10.013315,87.894135,104.947624"
"0.4475576,-2.584950,9.655951,0.378000,10.003111,87.834381,104.986969"
"0.4522192,-2.587950,9.655951,0.394950,10.004541,87.737541,105.003578"
"0.4568823,-2.596950,9.658051,0.373050,10.008060,87.863808,105.050262"
"0.4615441,-2.631000,9.658051,0.367950,10.016760,87.894852,105.238480"
"0.4662059,-2.667000,9.663000,0.373050,10.031233,87.868744,105.429573"
"0.4708689,-2.724000,9.667951,0.354000,10.050610,87.981522,105.735481"
"0.4755296,-2.743050,9.670051,0.355950,10.057878,87.971870,105.836754"
"0.4801921,-2.796000,9.655951,0.358950,10.059018,87.955002,106.149033"
"0.4848537,-2.824950,9.640950,0.358950,10.052716,87.953720,106.331413"
"0.4895160,-2.857950,9.648001,0.354000,10.068620,87.985138,106.500450"
"0.4941786,-2.923050,9.640950,0.339000,10.080033,88.072731,106.866837"
"0.4988407,-2.932950,9.603001,0.339000,10.046628,88.066322,106.983727"
"0.5035028,-2.977950,9.625051,0.339000,10.080908,88.072899,107.191849"
"0.5081651,-3.000000,9.616950,0.325050,10.079255,88.151924,107.325272"
"0.5128256,-3.009000,9.610050,0.330000,10.075518,88.123077,107.385841"
"0.5174875,-3.031050,9.604951,0.319950,10.076940,88.180511,107.514221"
"0.5221502,-3.055050,9.615001,0.316050,10.093635,88.205673,107.627022"
"0.5268124,-3.033000,9.607950,0.319950,10.080385,88.181137,107.519661"
"0.5314751,-3.028050,9.616950,0.316050,10.087354,88.204552,107.477440"
"0.5361362,-2.997000,9.619950,0.316050,10.080939,88.203415,107.303909"
"0.5407982,-2.959050,9.607950,0.289050,10.057446,88.353096,107.117752"
"0.5454598,-2.937000,9.619950,0.298950,10.062742,88.297569,106.977592"
"0.5501201,-2.889000,9.610050,0.289050,10.039070,88.350082,106.731979"
"0.5547819,-2.860950,9.622050,0.304050,10.042974,88.265114,106.558937"
"0.5594441,-2.839050,9.637051,0.306000,10.051198,88.255409,106.414833"
"0.5641071,-2.791050,9.640950,0.313050,10.041707,88.213516,106.145706"
"0.5687705,-2.772000,9.660001,0.319950,10.054948,88.176529,106.011177"
"0.5734312,-2.746050,9.651000,0.325050,10.039335,88.144577,105.882927"
"0.5780933,-2.727000,9.663000,0.319950,10.045520,88.174820,105.759621"
"0.5827549,-2.736000,9.655951,0.349050,10.042156,88.008087,105.820007"
"0.5874164,-2.734050,9.655951,0.354000,10.041799,87.979752,105.809296"
"0.5920783,-2.728950,9.670051,0.334950,10.053320,88.090706,105.759407"
"0.5967398,-2.728950,9.672001,0.354000,10.055848,87.982574,105.756386"
"0.6014007,-2.710050,9.667951,0.354000,10.046838,87.980766,105.658859"
"0.6060633,-2.727000,9.675000,0.349050,10.058031,88.011230,105.741043"
"0.6107250,-2.707050,9.679951,0.346950,10.057333,88.023064,105.623932"
"0.6153867,-2.722050,9.670051,0.367950,10.052603,87.902367,105.721535"
"0.6200494,-2.722050,9.651000,0.355950,10.033846,87.967010,105.751030"
"0.6247106,-2.722050,9.652950,0.330000,10.034835,88.115463,105.748001"
"0.6293728,-2.731050,9.655951,0.354000,10.040982,87.979591,105.792809"
"0.6340346,-2.746050,9.627001,0.354000,10.017248,87.974800,105.920509"
"0.6386971,-2.734050,9.646050,0.325050,10.031300,88.143089,105.824707"
"0.6433602,-2.755050,9.660001,0.354000,10.051429,87.981689,105.918251"
"0.6480216,-2.760000,9.652950,0.343950,10.045663,88.037888,105.956451"
"0.6526844,-2.767050,9.631950,0.342000,10.027363,88.045456,106.028206"
"0.6573473,-2.791050,9.648001,0.351000,10.049730,87.998466,106.134521"
"0.6620078,-2.796000,9.640950,0.358950,10.044620,87.952065,106.172844"
"0.6666694,-2.806050,9.625051,0.361050,10.032242,87.937538,106.253311"
"0.6713305,-2.815050,9.615001,0.349050,10.024698,88.004616,106.318810"
"0.6759924,-2.830050,9.616950,0.366000,10.031394,87.909073,106.397957"
"0.6806564,-2.818050,9.628950,0.361050,10.039345,87.938995,106.312874"
"0.6853183,-2.815050,9.631950,0.363000,10.041451,87.928299,106.291618"
"0.6899804,-2.836950,9.646050,0.363000,10.061131,87.932350,106.388863"
"0.6946442,-2.844000,9.628950,0.370950,10.047021,87.884079,106.454994"
"0.6993053,-2.863050,9.627001,0.375000,10.050713,87.861755,106.562370"
"0.7039684,-2.889000,9.616950,0.390000,10.049087,87.775818,106.720642"
"0.7086313,-2.899050,9.607950,0.406950,10.044044,87.677940,106.790375"
"0.7132934,-2.937000,9.610050,0.390000,10.056397,87.777435,106.994072"
"0.7179564,-2.953950,9.603001,0.402000,10.055100,87.708717,107.098267"
"0.7226180,-2.965950,9.595950,0.406950,10.052101,87.679802,107.175514"
"0.7272801,-2.985000,9.604951,0.414000,10.066613,87.642982,107.264053"
"0.7319430,-3.009000,9.601050,0.426000,10.070538,87.575569,107.401161"
"0.7366038,-2.997000,9.580951,0.421050,10.047583,87.598282,107.370110"
"0.7412657,-2.985000,9.571951,0.414000,10.035131,87.635590,107.320023"
"0.7459281,-2.988000,9.559951,0.415950,10.024661,87.621964,107.356842"
"0.7505906,-3.000000,9.535951,0.445050,10.006619,87.450897,107.463524"
"0.7552527,-3.021000,9.550051,0.430050,10.025710,87.541557,107.553902"
"0.7599143,-3.012000,9.567000,0.414000,10.038478,87.636375,107.475685"
"0.7645758,-3.019050,9.556951,0.415950,10.031100,87.623489,107.531380"
"0.7692382,-3.034950,9.579000,0.435000,10.057703,87.521156,107.579956"
"0.7738996,-3.061950,9.580951,0.421050,10.067146,87.602951,107.723221"
"0.7785617,-3.082950,9.571951,0.409050,10.064500,87.670692,107.852798"
"0.7832235,-3.093000,9.579000,0.418950,10.074692,87.616699,107.894951"
"0.7878851,-3.070950,9.574051,0.414000,10.063030,87.642143,107.784042"
"0.7925484,-3.079050,9.565050,0.427950,10.057528,87.561317,107.843697"
"0.7972100,-3.081000,9.579000,0.411000,10.070686,87.661026,107.829926"
"0.8018715,-3.043050,9.579000,0.426000,10.059765,87.572975,107.623978"
"0.8065346,-3.013950,9.589050,0.433050,10.060880,87.533058,107.448540"
"0.8111964,-3.016050,9.589050,0.438000,10.061724,87.505051,107.459961"
"0.8158588,-2.983050,9.580951,0.433050,10.043941,87.528893,107.294090"
"0.8205210,-2.973000,9.604951,0.435000,10.063948,87.522697,107.198753"
"0.8251832,-2.973000,9.603001,0.435000,10.062086,87.522240,107.202042"
"0.8298467,-2.953950,9.598050,0.442050,10.052054,87.479546,107.106567"
"0.8345084,-2.944050,9.591001,0.439950,10.042324,87.489090,107.064377"
"0.8391705,-2.952000,9.613050,0.469050,10.067028,87.329468,107.070808"
"0.8438333,-2.940000,9.592951,0.459000,10.043853,87.380692,107.038994"
"0.8484933,-2.956050,9.592951,0.451950,10.048244,87.422081,107.126587"
"0.8531549,-2.980050,9.598050,0.447000,10.059974,87.453308,107.248779"
"0.8578173,-2.985000,9.592951,0.462000,10.057255,87.367081,107.284363"
"0.8624799,-2.989950,9.583950,0.451950,10.049685,87.422447,107.326599"
"0.8671429,-3.001950,9.586050,0.471000,10.056137,87.315453,107.388374"
"0.8718050,-3.021000,9.595950,0.483000,10.071841,87.251297,107.475060"
"0.8764672,-3.012000,9.579000,0.502050,10.053926,87.137703,107.455116"
"0.8811294,-3.040050,9.580951,0.498000,10.064021,87.163666,107.604309"
"0.8857909,-3.052050,9.574051,0.529050,10.062672,86.986259,107.681427"
"0.8904530,-3.058950,9.586050,0.532950,10.076386,86.968155,107.698112"
"0.8951164,-3.069000,9.586050,0.553050,10.080524,86.854988,107.752609"
"0.8997792,-3.076050,9.595950,0.547950,10.091808,86.887505,107.773621"
"0.9044425,-3.091050,9.591001,0.571950,10.093018,86.751427,107.863434"
"0.9091037,-3.109950,9.595950,0.607950,10.105625,86.551025,107.956985"
"0.9137658,-3.102000,9.610050,0.610050,10.116701,86.542892,107.889412"
"0.9184274,-3.097950,9.586050,0.610050,10.092662,86.534653,107.909416"
"0.9230891,-3.106950,9.571951,0.616950,10.082460,86.491852,107.982857"
"0.9277508,-3.097950,9.568951,0.619950,10.077026,86.472870,107.939377"
"0.9324133,-3.133950,9.529051,0.612000,10.049826,86.508720,108.205193"
"0.9370745,-3.109950,9.555000,0.627000,10.067917,86.429482,108.028969"
"0.9417382,-3.097950,9.559951,0.634050,10.069358,86.389793,107.955177"
"0.9463994,-3.117000,9.547951,0.610050,10.062366,86.524200,108.079659"
"0.9510600,-3.105000,9.553050,0.604950,10.063189,86.553581,108.005569"
"0.9557223,-3.085950,9.555000,0.583950,10.057938,86.671616,107.898743"
"0.9603837,-3.073950,9.562051,0.550050,10.059052,86.865387,107.821243"
"0.9650468,-3.073950,9.543000,0.526050,10.039659,86.996483,107.854561"
"0.9697090,-3.037950,9.522000,0.495000,10.007131,87.164726,107.695045"
"0.9743723,-3.001950,9.538051,0.495000,10.011550,87.165977,107.470566"
"0.9790358,-2.949000,9.541051,0.478050,9.997839,87.259338,107.175621"
"0.9836963,-2.881950,9.562051,0.442050,9.996693,87.465576,106.772522"
"0.9883585,-2.853000,9.586050,0.421050,10.010457,87.589371,106.574059"
"0.9930220,-2.863050,9.591001,0.394950,10.017002,87.740356,106.621117"
"0.9976834,-2.830050,9.592951,0.367950,10.008460,87.893112,106.436775"
"1.0023453,-2.821950,9.616950,0.334950,10.028027,88.085884,106.353539"
"1.0070077,-2.820000,9.660001,0.322950,10.068381,88.161888,106.273865"
"1.0116699,-2.800950,9.684000,0.292050,10.085161,88.340576,106.131714"
"1.0163323,-2.797950,9.658051,0.253050,10.058354,88.558388,106.156372"
"1.0209931,-2.776950,9.670051,0.229050,10.063488,88.695808,106.022484"
"1.0256555,-2.764950,9.682051,0.213000,10.071366,88.788155,105.938011"
"1.0303186,-2.728950,9.684000,0.190950,10.062976,88.912720,105.737831"
"1.0349807,-2.692950,9.696000,0.150000,10.064139,89.146011,105.522011"
"1.0396429,-2.632950,9.700951,0.112050,10.052533,89.361343,105.184929"
"1.0443047,-2.616000,9.708000,0.073950,10.054562,89.578590,105.081184"
"1.0489666,-2.595000,9.711000,0.037950,10.051815,89.783684,104.961159"
"1.0536290,-2.587950,9.706051,-0.007050,10.045146,90.040215,104.929596"
"1.0582906,-2.551950,9.727051,-0.034950,10.056301,90.199127,104.700584"
"1.0629522,-2.524950,9.724951,-0.055050,10.047541,90.313919,104.554695"
"1.0676143,-2.491950,9.720000,-0.090000,10.034756,90.513885,104.379417"
"1.0722753,-2.467950,9.712951,-0.121950,10.022327,90.697182,104.256508"
"1.0769379,-2.455950,9.708000,-0.166950,10.015230,90.955139,104.196938"
"1.0816003,-2.443950,9.679951,-0.166950,9.985100,90.958023,104.169655"
"1.0862631,-2.427000,9.696000,-0.181050,9.996776,91.037735,104.052925"
"1.0909263,-2.406000,9.708000,-0.196050,10.003627,91.122948,103.919533"
"1.0955876,-2.394000,9.724951,-0.193050,10.017144,91.104271,103.829575"
"1.1002488,-2.389050,9.723001,-0.217050,10.014560,91.241898,103.804733"
"1.1049118,-2.353050,9.736951,-0.225000,10.019765,91.286720,103.585732"
"1.1095740,-2.341050,9.747001,-0.198000,10.026153,91.131569,103.505569"
"1.1142365,-2.350950,9.748950,-0.190950,10.030227,91.090836,103.557968"
"1.1188989,-2.355000,9.771001,-0.190950,10.052608,91.088402,103.550941"
"1.1235620,-2.383950,9.778050,-0.153000,10.065629,90.870941,103.701759"
"1.1282247,-2.410950,9.780001,-0.112050,10.073413,90.637337,103.848343"
"1.1328864,-2.427000,9.775050,-0.105000,10.072386,90.597290,103.943733"
"1.1375487,-2.449050,9.778050,-0.067050,10.080308,90.381111,104.061264"
"1.1422118,-2.454000,9.766050,-0.064050,10.069854,90.364433,104.105179"
"1.1468742,-2.466000,9.754050,-0.058950,10.061119,90.335709,104.188110"
"1.1515371,-2.455950,9.732000,-0.033000,10.037162,90.188377,104.163338"
"1.1562004,-2.446050,9.715950,-0.025950,10.019157,90.148399,104.130905"
"1.1608621,-2.443950,9.706051,-0.013950,10.009022,90.079857,104.133080"
"1.1655251,-2.437050,9.711000,-0.001950,10.012130,90.011162,104.087875"
"1.1701859,-2.430000,9.711000,0.028050,10.010455,89.839455,104.048737"
"1.1748490,-2.422950,9.703951,0.033000,10.001922,89.810959,104.019363"
"1.1795136,-2.427000,9.720000,0.033000,10.018475,89.811272,104.019600"
"1.1841745,-2.427000,9.718050,0.057000,10.016690,89.673958,104.022301"
"1.1888371,-2.430000,9.724951,0.085950,10.024318,89.508728,104.029381"
"1.1934996,-2.466000,9.720000,0.112050,10.028565,89.359818,104.235794"
"1.1981629,-2.478000,9.711000,0.112050,10.022802,89.359451,104.314941"
"1.2028266,-2.524950,9.711000,0.114000,10.034535,89.349060,104.574715"
"1.2074878,-2.557050,9.696000,0.112050,10.028134,89.359787,104.773796"
"1.2121502,-2.593050,9.684000,0.130950,10.026011,89.251640,104.990227"
"1.2168134,-2.640000,9.687000,0.142950,10.041315,89.184296,105.244606"
"1.2214745,-2.674050,9.670051,0.142950,10.033985,89.183701,105.457672"
"1.2261373,-2.716950,9.670051,0.133950,10.045380,89.235970,105.693527"
"1.2308010,-2.772000,9.652950,0.105000,10.043628,89.400993,106.022270"
"1.2354631,-2.821950,9.660001,0.109950,10.064348,89.374046,106.284523"
"1.2401257,-2.880000,9.631950,0.114000,10.053947,89.350319,106.646919"
"1.2447872,-2.904000,9.643950,0.126000,10.072481,89.283249,106.758171"
"1.2494490,-2.908950,9.640950,0.090000,10.070651,89.487946,106.790062"
"1.2541114,-2.916000,9.672001,0.090000,10.102413,89.489555,106.777473"
"1.2587738,-2.904000,9.667951,0.067050,10.094898,89.619438,106.718895"
"1.2634369,-2.899050,9.658051,0.064050,10.083974,89.636078,106.708145"
"1.2680997,-2.880000,9.658051,0.034950,10.078371,89.801308,106.604416"
"1.2727622,-2.893950,9.663000,0.045000,10.087148,89.744392,106.672318"
"1.2774246,-2.875050,9.658051,0.052050,10.077031,89.704056,106.577446"
"1.2820860,-2.833950,9.652950,0.045000,10.060454,89.743721,106.361382"
"1.2867482,-2.848950,9.660001,0.073950,10.071624,89.579308,106.431969"
"1.2914114,-2.827050,9.643950,0.052050,10.049911,89.703255,106.338097"
"1.2960739,-2.842050,9.631950,0.057000,10.042657,89.674797,106.439476"
"1.3007363,-2.839050,9.639001,0.043050,10.048502,89.754532,106.411697"
"1.3053976,-2.863050,9.658051,0.046950,10.073589,89.732964,106.512024"
"1.3100598,-2.887050,9.639001,0.064050,10.062282,89.635292,106.673882"
"1.3147225,-2.899050,9.655951,0.052050,10.081894,89.704193,106.711571"
"1.3193837,-2.923050,9.640950,0.076050,10.074617,89.567490,106.866837"
"1.3240459,-2.929950,9.634050,0.067050,10.069957,89.618500,106.915802"
"1.3287104,-2.925000,9.634050,0.097950,10.068771,89.442612,106.888847"
"1.3333733,-2.908950,9.616950,0.088050,10.047660,89.497894,106.829597"
"1.3380376,-2.884950,9.628950,0.106950,10.052416,89.390404,106.678856"
"1.3427004,-2.857950,9.639001,0.106950,10.054335,89.390518,106.515015"
"1.3473620,-2.836950,9.619950,0.114000,10.030190,89.348778,106.430931"
"1.3520249,-2.839050,9.627001,0.105000,10.037449,89.400627,106.431046"
"1.3566874,-2.845950,9.613050,0.126000,10.026268,89.279945,106.491425"
"1.3613514,-2.842050,9.627001,0.118950,10.038453,89.321060,106.447472"
"1.3660154,-2.815050,9.627001,0.129000,10.030967,89.263145,106.299553"
"1.3706779,-2.815050,9.622050,0.136050,10.026309,89.222511,106.307495"
"1.3753411,-2.812950,9.631950,0.141000,10.035290,89.194946,106.280113"
"1.3800036,-2.815050,9.604951,0.165000,10.010335,89.055550,106.334976"
"1.3846663,-2.827050,9.613050,0.166950,10.021518,89.045456,106.387794"
"1.3893299,-2.809950,9.627001,0.184050,10.030396,88.948608,106.271584"
"1.3939918,-2.788950,9.631950,0.208050,10.029756,88.811409,106.148476"
"1.3986546,-2.785950,9.646050,0.196050,10.042223,88.881371,106.109657"
"1.4033173,-2.791050,9.646050,0.220050,10.044136,88.744644,106.137611"
"1.4079800,-2.806050,9.646050,0.189000,10.047683,88.922188,106.219788"
"1.4126440,-2.797950,9.651000,0.226950,10.050961,88.706154,106.167557"
"1.4173062,-2.824950,9.658051,0.196050,10.064628,88.883858,106.304039"
"1.4219683,-2.844000,9.655951,0.220050,10.068473,88.747681,106.411461"
"1.4266312,-2.877000,9.627001,0.201000,10.049710,88.853973,106.638618"
"1.4312930,-2.908950,9.643950,0.186000,10.074839,88.942154,106.785133"
"1.4359558,-2.937000,9.604951,0.184050,10.045642,88.950203,107.002571"
"1.4406195,-2.956050,9.601050,0.196050,10.047729,88.881981,107.112984"
"1.4452810,-2.973000,9.592951,0.202950,10.045130,88.842331,107.218994"
"1.4499434,-2.989950,9.601050,0.198000,10.057792,88.871986,107.297585"
"1.4546052,-2.995050,9.595950,0.213000,10.054748,88.786156,107.333984"
"1.4592675,-2.989950,9.598050,0.210000,10.055171,88.803307,107.302666"
"1.4639304,-2.988000,9.598050,0.202950,10.054447,88.843399,107.292053"
"1.4685907,-2.961000,9.591001,0.205050,10.039764,88.829720,107.156868"
"1.4732521,-2.953950,9.591001,0.222000,10.038048,88.732750,107.118408"
"1.4779150,-2.932950,9.610050,0.202950,10.049699,88.842857,106.971985"
"1.4825770,-2.941950,9.613050,0.222000,10.055600,88.734962,107.016052"
"1.4872391,-2.920950,9.610050,0.217050,10.046498,88.762054,106.906517"
"1.4919003,-2.911050,9.601050,0.226950,10.035233,88.704124,106.867371"
"1.4965626,-2.932950,9.601050,0.225000,10.041563,88.716072,106.986984"
"1.5012248,-2.929950,9.592951,0.193050,10.032277,88.897392,106.984108"
"1.5058874,-2.929950,9.607950,0.201000,10.046776,88.853638,106.959114"
"1.5105509,-2.940000,9.610050,0.229050,10.052320,88.694359,107.010429"
"1.5152150,-2.905950,9.631950,0.238950,10.063603,88.639442,106.788513"
"1.5198772,-2.893950,9.616950,0.241050,10.045834,88.625053,106.747688"
"1.5245397,-2.877000,9.634050,0.246000,10.057464,88.598434,106.627113"
"1.5292017,-2.842050,9.615001,0.250950,10.029380,88.566223,106.466888"
"1.5338631,-2.853000,9.622050,0.232050,10.038791,88.675468,106.515434"
"1.5385259,-2.836950,9.631950,0.241050,10.043946,88.624794,106.411568"
"1.5431874,-2.832000,9.616950,0.226950,10.027834,88.703171,106.408653"
"1.5478494,-2.860950,9.615001,0.234000,10.034343,88.663750,106.570412"
"1.5525125,-2.860950,9.613050,0.234000,10.032474,88.663498,106.573586"
"1.5571742,-2.877000,9.615001,0.256050,10.039469,88.538551,106.658234"
"1.5618365,-2.875050,9.603001,0.262950,10.027596,88.497383,106.667213"
"1.5664992,-2.899050,9.592951,0.262950,10.024886,88.496979,106.815147"
"1.5711613,-2.887050,9.603001,0.256050,10.030865,88.537300,106.732903"
"1.5758241,-2.911050,9.601050,0.249000,10.035755,88.578270,106.867371"
"1.5804862,-2.901000,9.604951,0.222000,10.035944,88.732483,106.805984"
"1.5851496,-2.893950,9.607950,0.232050,10.037006,88.675232,106.762497"
"1.5898118,-2.913000,9.616950,0.225000,10.050966,88.717278,106.851700"
"1.5944730,-2.917950,9.625051,0.226950,10.060196,88.707344,106.865311"
"1.5991352,-2.905950,9.613050,0.213000,10.044932,88.784966,106.819656"
"1.6037977,-2.911050,9.589050,0.214950,10.023487,88.771217,106.887276"
"1.6084614,-2.908950,9.613050,0.229050,10.046153,88.693558,106.836037"
"1.6131253,-2.920950,9.616950,0.222000,10.053206,88.734665,106.895073"
"1.6177875,-2.928000,9.610050,0.244050,10.049170,88.608398,106.944984"
"1.6224500,-2.935050,9.604951,0.229050,10.045998,88.693535,106.991936"
"1.6271133,-2.932950,9.598050,0.244050,10.039140,88.607010,106.991982"
"1.6317741,-2.916000,9.577050,0.234000,10.013876,88.661018,106.934334"
"1.6364365,-2.917950,9.595950,0.249000,10.032881,88.577866,106.913544"
"1.6410992,-2.923050,9.586050,0.270000,10.025441,88.456757,106.957901"
"1.6457622,-2.952000,9.586050,0.253050,10.033479,88.554817,107.116081"
