Keuwl Accelerometer Data File
2024-04-29 16:03:07
""
"Time (s), X (m/s2), Y (m/s2), Z (m/s2), R (m/s2), Theta (deg), Phi (deg)"
"0.0937936,-3.049653,9.235697,-0.495912,9.738810,92.918839,108.273369"
"0.0962610,-3.032903,9.254840,-0.474377,9.750671,92.788582,108.144485"
"0.0987293,-2.982653,9.309875,-0.483948,9.787962,92.834045,107.764175"
"0.1011983,-2.932404,9.333803,-0.467199,9.794751,92.733978,107.441170"
"0.1036666,-2.937190,9.324232,-0.464806,9.786952,92.722137,107.484741"
"0.1061340,-2.896512,9.319446,-0.464806,9.770255,92.726791,107.265404"
"0.1086022,-2.889333,9.321838,-0.474377,9.770872,92.782814,107.220985"
"0.1110713,-2.918047,9.307482,-0.500698,9.767033,92.938507,107.407059"
"0.1135395,-2.827120,9.314660,-0.515055,9.747860,93.028793,106.883728"
"0.1160069,-2.786442,9.329018,-0.524626,9.750388,93.084328,106.630119"
"0.1184752,-2.774478,9.324232,-0.524626,9.742395,93.086861,106.570671"
"0.1209442,-2.779263,9.345767,-0.548555,9.765683,93.220093,106.561531"
"0.1234124,-2.767299,9.348160,-0.572483,9.765949,93.360619,106.490128"
"0.1258798,-2.724229,9.364909,-0.586840,9.770739,93.443314,106.219582"
"0.1283481,-2.745764,9.367303,-0.615554,9.780823,93.608276,106.337029"
"0.1308171,-2.750550,9.388838,-0.644267,9.804635,93.767647,106.328453"
"0.1332853,-2.750550,9.419945,-0.677767,9.836679,93.950928,106.277390"
"0.1357528,-2.736193,9.407980,-0.711267,9.823581,94.152077,106.216408"
"0.1382210,-2.748157,9.419945,-0.696910,9.837348,94.062424,106.263977"
"0.1406901,-2.731407,9.427123,-0.696910,9.839559,94.061508,106.158379"
"0.1431583,-2.719443,9.427123,-0.701695,9.836585,94.090683,106.091270"
"0.1456257,-2.714657,9.434301,-0.756730,9.846220,94.407806,106.052818"
"0.1480940,-2.697907,9.427123,-0.732802,9.832922,94.273949,105.970360"
"0.1505630,-2.688336,9.434301,-0.682553,9.833569,93.980125,105.905083"
"0.1530312,-2.669194,9.441480,-0.670589,9.834420,93.909912,105.786087"
"0.1554986,-2.638087,9.443872,-0.634696,9.825939,93.703537,105.607376"
"0.1579669,-2.664408,9.434301,-0.594018,9.821301,93.467514,105.770584"
"0.1604360,-2.645265,9.451052,-0.534198,9.828794,93.115578,105.636459"
"0.1629042,-2.606980,9.465408,-0.481556,9.829659,92.808044,105.398720"
"0.1653716,-2.547160,9.484550,-0.333201,9.826278,91.943222,105.032585"
"0.1678398,-2.532803,9.484550,-0.302094,9.821561,91.762596,104.951660"
"0.1703089,-2.559124,9.434301,-0.371486,9.782289,92.176353,105.176704"
"0.1727771,-2.602195,9.400802,-0.436092,9.764050,92.559853,105.472389"
"0.1752445,-2.669194,9.317053,-0.479163,9.703693,92.830383,105.986198"
"0.1777128,-2.745764,9.252447,-0.493520,9.663879,92.927284,106.528824"
"0.1801818,-2.846262,9.221340,-0.498305,9.663468,92.955818,107.153389"
"0.1826500,-2.958725,9.163913,-0.443270,9.639909,92.635551,107.893555"
"0.1851174,-3.032903,9.082557,-0.393021,9.583622,92.350342,108.465508"
"0.1875857,-3.169294,8.929416,-0.184846,9.476974,91.117607,109.541168"
"0.1900547,-3.296113,8.895916,-0.409771,9.495768,92.473251,110.330666"
"0.1925230,-3.389433,8.927023,-0.538983,9.564021,93.230629,110.790886"
"0.1949904,-3.442075,8.998808,-0.617946,9.654444,93.669807,110.932030"
"0.1974586,-3.475575,9.106484,-0.656232,9.769254,93.851639,110.889824"
"0.1999277,-3.482753,9.159127,-0.680160,9.822515,93.970619,110.819283"
"0.2023959,-3.533003,9.233304,-0.684945,9.909852,93.963310,110.938690"
"0.2048633,-3.544967,9.290732,-0.701695,9.968795,94.036339,110.884827"
"0.2073316,-3.530610,9.338589,-0.689731,10.007505,93.952034,110.709938"
"0.2098006,-3.506682,9.336196,-0.689731,9.996855,93.956253,110.586212"
"0.2122688,-3.480361,9.343374,-0.665803,9.992740,93.820374,110.430115"
"0.2147363,-3.432504,9.312267,-0.653839,9.946251,93.769180,110.233902"
"0.2172045,-3.387040,9.309875,-0.656232,9.928568,93.789742,109.991974"
"0.2196735,-3.341577,9.259625,-0.629911,9.864258,93.661278,109.843300"
"0.2221418,-3.281756,9.238090,-0.605982,9.822394,93.537048,109.557167"
"0.2246092,-3.238685,9.195019,-0.591625,9.766651,93.472878,109.403374"
"0.2270774,-3.181258,9.214162,-0.553340,9.763574,93.248917,109.047615"
"0.2295465,-3.135794,9.192626,-0.534198,9.727433,93.148071,108.835564"
"0.2320147,-3.083152,9.190233,-0.527019,9.707933,93.111977,108.545647"
"0.2344821,-3.013760,9.216555,-0.498305,9.709579,92.941772,108.107445"
"0.2369504,-2.970689,9.209376,-0.510269,9.690098,93.018524,107.878258"
"0.2394194,-2.937190,9.211769,-0.500698,9.681657,92.964439,107.684982"
"0.2418876,-2.894119,9.192626,-0.498305,9.650316,92.959854,107.475594"
"0.2443551,-2.891726,9.223733,-0.505484,9.679610,92.993431,107.406693"
"0.2468233,-2.877369,9.250054,-0.495912,9.699932,92.930542,107.279099"
"0.2492923,-2.870191,9.257233,-0.500698,9.704899,92.957336,107.225967"
"0.2517606,-2.836691,9.302696,-0.469591,9.736914,92.764328,106.958153"
"0.2542280,-2.822334,9.309875,-0.467199,9.739488,92.749504,106.864937"
"0.2566963,-2.836691,9.324232,-0.438485,9.756043,92.576019,106.921219"
"0.2591653,-2.805584,9.355338,-0.433699,9.776592,92.542534,106.693527"
"0.2616335,-2.824727,9.360124,-0.412164,9.785748,92.413940,106.792923"
"0.2641009,-2.819942,9.352945,-0.436092,9.778540,92.556061,106.778221"
"0.2665692,-2.819942,9.336196,-0.426521,9.762097,92.504135,106.806625"
"0.2690382,-2.815156,9.319446,-0.421735,9.744487,92.480499,106.808167"
"0.2715064,-2.827120,9.309875,-0.436092,9.739433,92.566330,106.891907"
"0.2739739,-2.827120,9.266804,-0.436092,9.698270,92.577225,106.965919"
"0.2764421,-2.851048,9.285947,-0.460020,9.724654,92.711365,107.067970"
"0.2789111,-2.863012,9.257233,-0.471984,9.701339,92.788628,107.185425"
"0.2813794,-2.855834,9.238090,-0.471984,9.680953,92.794502,107.178307"
"0.2838468,-2.851048,9.254840,-0.488734,9.696361,92.889153,107.121986"
"0.2863150,-2.906083,9.238090,-0.503091,9.697459,92.973763,107.462334"
"0.2887841,-2.932404,9.242876,-0.524626,9.711075,93.096825,107.602203"
"0.2912523,-2.985046,9.264411,-0.519841,9.747310,93.057129,107.859238"
"0.2937197,-2.992225,9.259625,-0.515055,9.744709,93.029770,107.908112"
"0.2961880,-3.030510,9.264411,-0.515055,9.761075,93.024689,108.113594"
"0.2986570,-3.049653,9.245269,-0.498305,9.748009,92.930161,108.255699"
"0.3011252,-3.078366,9.226126,-0.493520,9.738650,92.904785,108.451668"
"0.3035927,-3.099902,9.221340,-0.486341,9.740586,92.861931,108.580894"
"0.3060609,-3.109473,9.206984,-0.479163,9.729695,92.822815,108.661362"
"0.3085299,-3.140580,9.209376,-0.500698,9.743026,92.945755,108.830391"
"0.3109982,-3.176472,9.197412,-0.515055,9.744109,93.029961,109.053162"
"0.3134656,-3.164508,9.183055,-0.510269,9.726406,93.007248,109.014107"
"0.3159339,-3.219543,9.187840,-0.515055,9.749213,93.028374,109.311150"
"0.3184029,-3.274578,9.281160,-0.553340,9.857433,93.217949,109.433853"
"0.3208711,-3.257828,9.324232,-0.574876,9.893697,93.331062,109.259094"
"0.3233385,-3.164508,9.345767,-0.601197,9.885287,93.486725,108.706276"
"0.3258068,-3.078366,9.360124,-0.658624,9.875325,93.824120,108.205048"
"0.3282758,-3.028117,9.372088,-0.665803,9.871617,93.867317,107.905617"
"0.3307440,-3.020939,9.355338,-0.682553,9.854659,93.971596,107.895821"
"0.3332115,-2.994617,9.324232,-0.694517,9.817912,94.056480,107.805206"
"0.3356797,-3.006582,9.264411,-0.749552,9.768863,94.400551,107.979813"
"0.3381487,-3.016153,9.192626,-0.723231,9.701784,94.275146,108.164955"
"0.3406170,-3.004189,9.183055,-0.732802,9.689718,94.337234,108.115242"
"0.3430844,-3.025724,9.183055,-0.732802,9.696417,94.334236,108.236534"
"0.3455527,-3.056831,9.183055,-0.684945,9.702673,94.048073,108.411430"
"0.3480217,-3.059224,9.178269,-0.637089,9.695637,93.767555,108.433830"
"0.3504899,-3.056831,9.192626,-0.629911,9.708006,93.720291,108.393555"
"0.3529573,-3.066402,9.209376,-0.598804,9.724916,93.530174,108.415970"
"0.3554256,-3.064009,9.204591,-0.601197,9.719778,93.546173,108.411484"
"0.3578946,-3.114259,9.214162,-0.574876,9.743196,93.382576,108.674538"
"0.3603628,-3.126223,9.214162,-0.610768,9.749209,93.591812,108.741280"
"0.3628303,-3.138187,9.278768,-0.622732,9.814863,93.637741,108.686134"
"0.3652985,-3.138187,9.271589,-0.608375,9.807176,93.556549,108.699593"
"0.3677676,-3.183650,9.285947,-0.656232,9.838449,93.824509,108.924080"
"0.3702358,-3.195615,9.283554,-0.646660,9.839436,93.768265,108.994652"
"0.3727032,-3.202793,9.273982,-0.665803,9.834019,93.882126,109.052483"
"0.3751715,-3.224329,9.262018,-0.637089,9.827877,93.716789,109.194221"
"0.3776405,-3.188436,9.252447,-0.617946,9.805904,93.613045,109.014191"
"0.3801087,-3.212364,9.245269,-0.584447,9.804890,93.417297,109.160309"
"0.3825761,-3.224329,9.257233,-0.555733,9.818426,93.244736,109.203415"
"0.3850444,-3.205186,9.252447,-0.531805,9.806314,93.108727,109.106850"
"0.3875134,-3.205186,9.252447,-0.541376,9.806839,93.164558,109.106850"
"0.3899816,-3.190829,9.247662,-0.531805,9.797114,93.111649,109.036568"
"0.3924491,-3.174079,9.242876,-0.524626,9.786764,93.072853,108.952888"
"0.3949173,-3.164508,9.254840,-0.541376,9.795879,93.168106,108.877098"
"0.3973864,-3.152544,9.254840,-0.546162,9.792287,93.197311,108.810760"
"0.3998546,-3.159722,9.259625,-0.560519,9.799932,93.278893,108.841515"
"0.4023220,-3.135794,9.278768,-0.541376,9.809273,93.163773,108.672874"
"0.4047903,-3.166901,9.288340,-0.524626,9.827397,93.060135,108.827042"
"0.4072593,-3.150151,9.269197,-0.529412,9.804170,93.095398,108.770409"
"0.4097275,-3.131008,9.271589,-0.529412,9.800299,93.096626,108.659782"
"0.4121949,-3.090330,9.266804,-0.510269,9.781828,92.990196,108.442719"
"0.4146632,-3.095116,9.257233,-0.515055,9.774528,93.020523,108.487137"
"0.4171322,-3.097509,9.278768,-0.483948,9.794095,92.832268,108.460434"
"0.4196004,-3.064009,9.250054,-0.488734,9.756563,92.871307,108.327057"
"0.4220679,-3.090330,9.254840,-0.524626,9.771255,93.077736,108.464943"
"0.4245361,-3.059224,9.273982,-0.495912,9.778114,92.907097,108.256256"
"0.4270052,-3.052045,9.264411,-0.495912,9.766791,92.910469,108.233826"
"0.4294734,-3.049653,9.269197,-0.507877,9.771199,92.979401,108.211693"
"0.4319408,-3.059224,9.266804,-0.524626,9.772805,93.077248,108.269463"
"0.4344091,-3.049653,9.278768,-0.543769,9.782207,93.186577,108.194145"
"0.4368781,-3.044867,9.285947,-0.555733,9.788199,93.254768,108.154343"
"0.4393463,-3.035295,9.312267,-0.562912,9.810617,93.289314,108.053169"
"0.4418137,-3.066402,9.319446,-0.555733,9.826685,93.242004,108.212898"
"0.4442820,-3.047260,9.309875,-0.558126,9.811782,93.260933,108.124039"
"0.4467510,-3.023331,9.309875,-0.548555,9.803837,93.207550,107.990921"
"0.4492193,-3.032903,9.312267,-0.546162,9.808930,93.191879,108.039856"
"0.4516867,-3.001796,9.300303,-0.565304,9.789075,93.310585,107.888168"
"0.4541549,-3.004189,9.300303,-0.562912,9.789672,93.296356,107.901520"
"0.4566240,-2.961118,9.305089,-0.586840,9.782498,93.439163,107.652405"
"0.4590922,-2.956332,9.305089,-0.589233,9.781195,93.453667,107.625641"
"0.4615596,-2.956332,9.278768,-0.589233,9.756158,93.462540,107.672531"
"0.4640279,-2.937190,9.285947,-0.608375,9.758381,93.574356,107.552414"
"0.4664969,-2.937190,9.278768,-0.615554,9.752001,93.618958,107.565163"
"0.4689651,-2.939583,9.262018,-0.629911,9.737706,93.708923,107.608414"
"0.4714325,-2.927619,9.271589,-0.627518,9.743053,93.692787,107.524155"
"0.4739008,-2.927619,9.264411,-0.620339,9.735763,93.653221,107.536896"
"0.4763698,-2.949154,9.290732,-0.613161,9.766841,93.599388,107.610985"
"0.4788381,-2.951547,9.283554,-0.598804,9.759845,93.517525,107.637169"
"0.4813055,-2.973082,9.281160,-0.615554,9.765145,93.614082,107.762093"
"0.4837737,-2.953939,9.271589,-0.608375,9.749782,93.577515,107.671944"
"0.4862428,-2.968297,9.295518,-0.637089,9.778718,93.735497,107.709610"
"0.4887110,-2.989832,9.288340,-0.632303,9.778147,93.707619,107.842896"
"0.4911784,-2.975475,9.314660,-0.622732,9.798170,93.643944,107.715561"
"0.4936467,-3.008975,9.317053,-0.627518,9.810972,93.667191,107.898041"
"0.4961157,-3.023331,9.300303,-0.622732,9.799182,93.643570,108.008247"
"0.4985839,-3.013760,9.293125,-0.601197,9.788073,93.521400,107.967880"
"0.5010514,-2.997010,9.305089,-0.579661,9.792995,93.393402,107.852867"
"0.5035197,-3.008975,9.276375,-0.550947,9.767733,93.233475,107.971489"
"0.5059887,-2.985046,9.285947,-0.536590,9.768686,93.148819,107.820442"
"0.5084568,-2.963511,9.283554,-0.519841,9.758945,93.053482,107.704208"
"0.5109242,-2.937190,9.247662,-0.512662,9.716437,93.024467,107.620590"
"0.5133925,-2.922833,9.276375,-0.493520,9.738462,92.904846,107.488777"
"0.5158616,-2.918047,9.257233,-0.498305,9.719036,92.938904,107.495796"
"0.5183298,-2.898905,9.264411,-0.491127,9.719782,92.896309,107.375298"
"0.5207973,-2.879762,9.250054,-0.500698,9.700889,92.958557,107.292610"
"0.5232655,-2.884548,9.264411,-0.531805,9.717651,93.137115,107.294388"
"0.5257345,-2.877369,9.257233,-0.546162,9.709475,93.224609,107.266495"
"0.5282027,-2.870191,9.283554,-0.562912,9.733409,93.315430,107.180008"
"0.5306701,-2.855834,9.288340,-0.584447,9.735020,93.441849,107.090797"
"0.5331384,-2.865405,9.297911,-0.603590,9.748129,93.549942,107.128113"
"0.5356075,-2.853441,9.326625,-0.632303,9.773836,93.709251,107.011269"
"0.5380756,-2.834298,9.319446,-0.653839,9.762829,93.840103,106.915955"
"0.5405431,-2.836691,9.321838,-0.656232,9.765967,93.852936,106.925316"
"0.5430113,-2.815156,9.331410,-0.694517,9.771523,94.075768,106.787827"
"0.5454804,-2.815156,9.338589,-0.720838,9.780284,94.226715,106.775650"
"0.5479486,-2.810370,9.338589,-0.728016,9.779439,94.269249,106.748726"
"0.5504161,-2.822334,9.317053,-0.713659,9.761268,94.192711,106.852684"
"0.5528843,-2.839084,9.317053,-0.735195,9.767721,94.316612,106.946983"
"0.5553533,-2.839084,9.295518,-0.739980,9.747544,94.353775,106.983986"
"0.5578215,-2.827120,9.297911,-0.711267,9.744211,94.185959,106.912407"
"0.5602890,-2.834298,9.281160,-0.677767,9.727926,93.995163,106.981720"
"0.5627573,-2.843870,9.264411,-0.684945,9.715248,94.042824,107.064766"
"0.5652263,-2.841477,9.259625,-0.680160,9.709648,94.016853,107.059540"
"0.5676944,-2.855834,9.235697,-0.668196,9.690220,93.954010,107.182495"
"0.5701618,-2.877369,9.242876,-0.670589,9.703592,93.962715,107.291718"
"0.5726302,-2.898905,9.259625,-0.672981,9.726110,93.967651,107.383736"
"0.5750992,-2.918047,9.266804,-0.656232,9.737519,93.864212,107.478821"
"0.5775674,-2.925226,9.266804,-0.677767,9.741148,93.989731,107.519196"
"0.5800348,-2.970689,9.269197,-0.661017,9.756021,93.885040,107.770164"
"0.5825031,-3.006582,9.273982,-0.668196,9.772040,93.920845,107.962448"
"0.5849721,-3.030510,9.283554,-0.682553,9.789497,93.998077,108.078682"
"0.5874404,-3.061617,9.295518,-0.661017,9.809031,93.864014,108.230064"
"0.5899078,-3.087938,9.290732,-0.637089,9.811165,93.723129,108.385132"
"0.5923761,-3.087938,9.319446,-0.649053,9.839141,93.782349,108.332275"
"0.5948451,-3.135794,9.309875,-0.634696,9.844278,93.696632,108.614784"
"0.5973133,-3.131008,9.314660,-0.615554,9.846066,93.584343,108.579437"
"0.5997807,-3.166901,9.319446,-0.601197,9.861175,93.495262,108.768608"
"0.6022490,-3.171686,9.309875,-0.596411,9.853378,93.470154,108.812943"
"0.6047180,-3.169294,9.307482,-0.601197,9.850638,93.499008,108.804237"
"0.6071861,-3.147758,9.300303,-0.603590,9.837090,93.517792,108.698776"
"0.6096536,-3.147758,9.295518,-0.586840,9.831553,93.421989,108.707733"
"0.6121219,-3.157330,9.305089,-0.572483,9.842822,93.334343,108.742699"
"0.6145909,-3.145365,9.269197,-0.550947,9.803820,93.221558,108.743889"
"0.6170591,-3.133401,9.257233,-0.546162,9.788404,93.198586,108.700005"
"0.6195266,-3.119044,9.273982,-0.565304,9.800753,93.306641,108.588928"
"0.6219948,-3.083152,9.242876,-0.543769,9.758702,93.194260,108.447182"
"0.6244639,-3.059224,9.242876,-0.548555,9.751436,93.224800,108.313606"
"0.6269321,-3.037688,9.235697,-0.560519,9.738574,93.299568,108.206413"
"0.6293995,-3.004189,9.252447,-0.560519,9.744081,93.297707,107.988159"
"0.6318678,-2.977868,9.242876,-0.579661,9.728024,93.416092,107.857895"
"0.6343368,-2.958725,9.262018,-0.579661,9.740382,93.411751,107.715935"
"0.6368050,-2.949154,9.269197,-0.598804,9.745464,93.522720,107.649361"
"0.6392725,-2.920440,9.290732,-0.610768,9.758060,93.588554,107.449966"
"0.6417407,-2.891726,9.283554,-0.591625,9.741483,93.481865,107.301247"
"0.6442098,-2.901298,9.290732,-0.617946,9.752799,93.632744,107.342468"
"0.6466779,-2.877369,9.297911,-0.608375,9.751949,93.576721,107.195419"
"0.6491454,-2.877369,9.278768,-0.632303,9.735224,93.723984,107.228798"
"0.6516137,-2.851048,9.288340,-0.632303,9.736609,93.723457,107.063828"
"0.6540827,-2.841477,9.312267,-0.601197,9.754678,93.533470,106.968658"
"0.6565509,-2.846262,9.305089,-0.615554,9.750117,93.619659,107.007950"
"0.6590183,-2.839084,9.331410,-0.610768,9.772853,93.583115,106.922401"
"0.6614866,-2.855834,9.295518,-0.617946,9.743937,93.636055,107.078369"
"0.6639556,-2.843870,9.307482,-0.615554,9.751703,93.619072,106.990356"
"0.6664239,-2.846262,9.305089,-0.617946,9.750269,93.633690,107.007950"
"0.6688913,-2.870191,9.293125,-0.594018,9.744385,93.494919,107.163353"
"0.6713595,-2.858227,9.300303,-0.586840,9.747281,93.451607,107.083565"
"0.6738286,-2.877369,9.302696,-0.570090,9.754200,93.350594,107.187096"
"0.6762968,-2.877369,9.285947,-0.582054,9.738935,93.426361,107.216263"
"0.6787642,-2.918047,9.302696,-0.596411,9.767848,93.500580,107.415474"
"0.6812325,-2.915654,9.297911,-0.589233,9.762140,93.460419,107.410469"
"0.6837015,-2.922833,9.264411,-0.610768,9.733720,93.597542,107.509987"
"0.6861696,-2.944368,9.273982,-0.615554,9.749613,93.619843,107.613968"
"0.6886371,-2.977868,9.271589,-0.620339,9.757812,93.644958,107.806084"
"0.6911054,-3.008975,9.283554,-0.610768,9.778106,93.581184,107.958488"
"0.6935744,-2.997010,9.293125,-0.598804,9.782782,93.509270,107.874390"
"0.6960427,-3.018546,9.295518,-0.601197,9.791819,93.520050,107.990234"
"0.6985101,-3.032903,9.264411,-0.596411,9.766448,93.501083,108.126961"
"0.7009783,-3.030510,9.278768,-0.601197,9.779619,93.524452,108.087395"
"0.7034474,-3.044867,9.266804,-0.582054,9.771574,93.414902,108.189377"
"0.7059156,-3.035295,9.307482,-0.560519,9.805938,93.276878,108.061844"
"0.7083830,-3.013760,9.305089,-0.548555,9.796343,93.210007,107.946259"
"0.7108513,-3.004189,9.307482,-0.577268,9.797327,93.377884,107.888596"
"0.7133203,-2.994617,9.307482,-0.560519,9.793423,93.281075,107.835220"
"0.7157885,-2.985046,9.295518,-0.558126,9.778991,93.271873,107.803253"
"0.7182559,-2.977868,9.283554,-0.562912,9.765703,93.304459,107.784584"
"0.7207242,-2.965904,9.293125,-0.543769,9.770079,93.190536,107.700500"
"0.7231933,-2.963511,9.285947,-0.548555,9.762793,93.221046,107.699928"
"0.7256614,-2.958725,9.295518,-0.548555,9.770446,93.218521,107.656059"
"0.7281288,-2.949154,9.297911,-0.522234,9.768387,93.064583,107.598228"
"0.7305971,-2.941975,9.281160,-0.534198,9.750924,93.140480,107.587761"
"0.7330661,-2.927619,9.276375,-0.558126,9.743387,93.283844,107.515663"
"0.7355344,-2.903690,9.295518,-0.562912,9.754740,93.308174,107.347519"
"0.7380018,-2.896512,9.293125,-0.565304,9.750463,93.323715,107.311386"
"0.7404701,-2.898905,9.293125,-0.572483,9.751593,93.365578,107.324829"
"0.7429391,-2.872584,9.300303,-0.577268,9.750929,93.393974,107.164345"
"0.7454074,-2.872584,9.297911,-0.586840,9.749219,93.450920,107.168503"
"0.7478747,-2.870191,9.297911,-0.586840,9.748513,93.451172,107.155037"
"0.7503430,-2.877369,9.293125,-0.582054,9.745779,93.423950,107.203751"
"0.7528121,-2.870191,9.305089,-0.570090,9.754367,93.350540,107.142578"
"0.7552803,-2.894119,9.290732,-0.572483,9.747890,93.366852,107.302124"
"0.7577477,-2.886940,9.302696,-0.572483,9.757168,93.363647,107.240883"
"0.7602160,-2.882155,9.300303,-0.589233,9.754469,93.463142,107.218155"
"0.7626849,-2.870191,9.305089,-0.586840,9.755361,93.448746,107.142578"
"0.7651531,-2.894119,9.317053,-0.579661,9.773403,93.400215,107.256157"
"0.7676206,-2.894119,9.340981,-0.596411,9.797222,93.490067,107.214561"
"0.7700889,-2.901298,9.329018,-0.567697,9.786234,93.325584,107.275543"
"0.7725579,-2.891726,9.331410,-0.548555,9.784591,93.213867,107.217773"
"0.7750261,-2.898905,9.326625,-0.548555,9.782151,93.214668,107.266304"
"0.7774935,-2.896512,9.317053,-0.536590,9.771651,93.147865,107.269569"
"0.7799618,-2.920440,9.305089,-0.515055,9.766213,93.023094,107.424675"
"0.7824309,-2.898905,9.324232,-0.519841,9.778302,93.047432,107.270477"
"0.7848991,-2.908476,9.326625,-0.522234,9.783552,93.059830,107.319908"
"0.7873665,-2.925226,9.312267,-0.536590,9.775643,93.146576,107.438866"
"0.7898348,-2.930011,9.297911,-0.534198,9.763272,93.136505,107.490982"
"0.7923039,-2.951547,9.309875,-0.548555,9.781938,93.214737,107.590385"
"0.7947720,-2.975475,9.312267,-0.582054,9.793394,93.407288,107.719826"
"0.7972394,-2.970689,9.276375,-0.584447,9.757956,93.433754,107.757271"
"0.7997077,-2.987439,9.278768,-0.598804,9.766212,93.515228,107.846748"
"0.8021768,-2.997010,9.278768,-0.577268,9.767847,93.388092,107.900284"
"0.8046449,-3.023331,9.266804,-0.601197,9.766044,93.529358,108.069122"
"0.8071123,-3.047260,9.266804,-0.605982,9.773774,93.554665,108.202728"
"0.8095806,-3.047260,9.259625,-0.584447,9.765656,93.431038,108.215912"
"0.8120496,-3.085545,9.276375,-0.591625,9.793964,93.463181,108.398361"
"0.8145179,-3.066402,9.257233,-0.603590,9.770542,93.541786,108.327141"
"0.8169853,-3.078366,9.283554,-0.601197,9.799089,93.517433,108.345184"
"0.8194535,-3.068795,9.257233,-0.637089,9.773420,93.737526,108.340485"
"0.8219227,-3.049653,9.276375,-0.622732,9.784647,93.648987,108.198524"
"0.8243908,-3.052045,9.273982,-0.637089,9.784049,93.733459,108.216255"
"0.8268583,-3.047260,9.297911,-0.637089,9.805244,93.725380,108.145828"
"0.8293266,-3.049653,9.295518,-0.651446,9.804663,93.809677,108.163513"
"0.8317956,-3.006582,9.283554,-0.653839,9.780154,93.833290,107.945122"
"0.8342637,-3.018546,9.295518,-0.663410,9.795835,93.883255,107.990234"
"0.8367312,-2.987439,9.271589,-0.665803,9.763731,93.910118,107.859688"
"0.8391995,-2.965904,9.271589,-0.637089,9.755246,93.744499,107.739037"
"0.8416685,-2.968297,9.285947,-0.656232,9.770886,93.850998,107.726723"
"0.8441367,-2.918047,9.269197,-0.644267,9.738998,93.793076,107.474586"
"0.8466040,-2.918047,9.266804,-0.661017,9.737844,93.892303,107.478821"
"0.8490723,-2.898905,9.290732,-0.677767,9.756061,93.983627,107.329025"
